,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
7249,18789,14/01/2016,additional charge rising distressed happened poor interest rate bad financial advice terrible manager unhelpful staff,1,Mortgage,67,"['additional', 'charge', 'rising', 'distressed', 'happened', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'terrible', 'manager', 'unhelpful', 'staff']",[]
7250,18790,14/01/2016,terrible manager fee additional charge,1,Mortgage,57,"['terrible', 'manager', 'fee', 'additional', 'charge']",[]
7256,18807,14/01/2016,long wait time great happened unhelpful staff,1,Mortgage,2,"['long', 'wait', 'time', 'great', 'happened', 'unhelpful', 'staff']",[]
7257,18808,14/01/2016,rude customer service happened bad financial advice rising rising unhelpful staff limited service rising,1,Mortgage,5,"['rude', 'customer', 'service', 'happened', 'bad', 'financial', 'advice', 'rising', 'rising', 'unhelpful', 'staff', 'limited', 'service', 'rising']",[]
7260,18818,15/01/2016,happened unhelpful staff poor interest rate high fee poor interest rate poor interest rate slow transaction,1,Mortgage,39,"['happened', 'unhelpful', 'staff', 'poor', 'interest', 'rate', 'high', 'fee', 'poor', 'interest', 'rate', 'poor', 'interest', 'rate', 'slow', 'transaction']",[]
7264,18832,15/01/2016,additional charge great great,1,Mortgage,22,"['additional', 'charge', 'great', 'great']",[]
7265,18833,15/01/2016,hope youre proud poor interest rate terrible manager,1,Mortgage,71,"['hope', 'youre', 'proud', 'poor', 'interest', 'rate', 'terrible', 'manager']",[]
7266,18834,15/01/2016,bad financial advice long wait time mum limited service happened rising hope youre proud,1,Mortgage,60,"['bad', 'financial', 'advice', 'long', 'wait', 'time', 'mum', 'limited', 'service', 'happened', 'rising', 'hope', 'youre', 'proud']",[]
7278,18857,15/01/2016,hope youre proud unhelpful staff rising bad financial advice slow transaction bad financial advice,1,Mortgage,39,"['hope', 'youre', 'proud', 'unhelpful', 'staff', 'rising', 'bad', 'financial', 'advice', 'slow', 'transaction', 'bad', 'financial', 'advice']",[]
7279,18858,15/01/2016,rude customer service hope youre proud distressed mum fee high fee,1,Mortgage,48,"['rude', 'customer', 'service', 'hope', 'youre', 'proud', 'distressed', 'mum', 'fee', 'high', 'fee']",[]
7280,18859,15/01/2016,high fee unhelpful staff long wait time hope youre proud,1,Mortgage,11,"['high', 'fee', 'unhelpful', 'staff', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
7296,18892,16/01/2016,happened mum insecure limited service mum,1,Mortgage,8,"['happened', 'mum', 'insecure', 'limited', 'service', 'mum']",[]
7297,18893,16/01/2016,great long wait time fee additional charge,1,Mortgage,55,"['great', 'long', 'wait', 'time', 'fee', 'additional', 'charge']",[]
7316,18935,17/01/2016,poor interest rate distressed additional charge unhelpful staff,1,Mortgage,34,"['poor', 'interest', 'rate', 'distressed', 'additional', 'charge', 'unhelpful', 'staff']",[]
7317,18936,17/01/2016,long wait time great rising fee distressed hope youre proud rising,1,Mortgage,49,"['long', 'wait', 'time', 'great', 'rising', 'fee', 'distressed', 'hope', 'youre', 'proud', 'rising']",[]
7318,18937,18/01/2016,happened insecure poor interest rate insecure limited service high fee,1,Mortgage,39,"['happened', 'insecure', 'poor', 'interest', 'rate', 'insecure', 'limited', 'service', 'high', 'fee']",[]
7319,18938,18/01/2016,additional charge happened happened long wait time terrible manager additional charge additional charge long wait time,1,Mortgage,71,"['additional', 'charge', 'happened', 'happened', 'long', 'wait', 'time', 'terrible', 'manager', 'additional', 'charge', 'additional', 'charge', 'long', 'wait', 'time']",[]
7328,18970,18/01/2016,poor interest rate additional charge mum fee,1,Mortgage,8,"['poor', 'interest', 'rate', 'additional', 'charge', 'mum', 'fee']",[]
7329,18971,18/01/2016,high fee rising fee unhelpful staff,1,Mortgage,63,"['high', 'fee', 'rising', 'fee', 'unhelpful', 'staff']",[]
7339,18996,19/01/2016,distressed slow transaction happened high fee,1,Mortgage,12,"['distressed', 'slow', 'transaction', 'happened', 'high', 'fee']",[]
7340,18997,19/01/2016,bad financial advice happened long wait time poor interest rate unhelpful staff,1,Mortgage,55,"['bad', 'financial', 'advice', 'happened', 'long', 'wait', 'time', 'poor', 'interest', 'rate', 'unhelpful', 'staff']",[]
7353,19031,19/01/2016,bad financial advice limited service rude customer service additional charge,1,Mortgage,9,"['bad', 'financial', 'advice', 'limited', 'service', 'rude', 'customer', 'service', 'additional', 'charge']",[]
7354,19032,19/01/2016,unhelpful staff distressed additional charge terrible manager,1,Mortgage,8,"['unhelpful', 'staff', 'distressed', 'additional', 'charge', 'terrible', 'manager']",[]
7380,19084,21/01/2016,distressed high fee insecure high fee great high fee fee unhelpful staff,1,Mortgage,28,"['distressed', 'high', 'fee', 'insecure', 'high', 'fee', 'great', 'high', 'fee', 'fee', 'unhelpful', 'staff']",[]
7393,19112,21/01/2016,limited service unhelpful staff fee long wait time limited service,1,Mortgage,20,"['limited', 'service', 'unhelpful', 'staff', 'fee', 'long', 'wait', 'time', 'limited', 'service']",[]
7394,19113,21/01/2016,slow transaction insecure terrible manager hope youre proud high fee long wait time,1,Mortgage,66,"['slow', 'transaction', 'insecure', 'terrible', 'manager', 'hope', 'youre', 'proud', 'high', 'fee', 'long', 'wait', 'time']",[]
7412,19149,22/01/2016,distressed terrible manager hope youre proud unhelpful staff slow transaction mum happened,1,Mortgage,55,"['distressed', 'terrible', 'manager', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'slow', 'transaction', 'mum', 'happened']",[]
7419,19190,23/01/2016,insecure terrible manager slow transaction insecure,1,Mortgage,11,"['insecure', 'terrible', 'manager', 'slow', 'transaction', 'insecure']",[]
7431,19221,23/01/2016,slow transaction fee rising rude customer service long wait time additional charge,1,Mortgage,39,"['slow', 'transaction', 'fee', 'rising', 'rude', 'customer', 'service', 'long', 'wait', 'time', 'additional', 'charge']",[]
7438,19234,24/01/2016,fee happened terrible manager slow transaction rising additional charge,1,Mortgage,13,"['fee', 'happened', 'terrible', 'manager', 'slow', 'transaction', 'rising', 'additional', 'charge']",[]
7439,19235,24/01/2016,great limited service poor interest rate rude customer service slow transaction,1,Mortgage,41,"['great', 'limited', 'service', 'poor', 'interest', 'rate', 'rude', 'customer', 'service', 'slow', 'transaction']",[]
7440,19236,24/01/2016,poor interest rate slow transaction distressed terrible manager happened distressed slow transaction,1,Mortgage,9,"['poor', 'interest', 'rate', 'slow', 'transaction', 'distressed', 'terrible', 'manager', 'happened', 'distressed', 'slow', 'transaction']",[]
7464,19296,25/01/2016,slow transaction unhelpful staff additional charge limited service bad financial advice happened,1,Mortgage,76,"['slow', 'transaction', 'unhelpful', 'staff', 'additional', 'charge', 'limited', 'service', 'bad', 'financial', 'advice', 'happened']",[]
7473,19318,26/01/2016,long wait time slow transaction fee terrible manager distressed fee insecure,1,Mortgage,66,"['long', 'wait', 'time', 'slow', 'transaction', 'fee', 'terrible', 'manager', 'distressed', 'fee', 'insecure']",[]
7474,19319,26/01/2016,additional charge happened happened poor interest rate,1,Mortgage,44,"['additional', 'charge', 'happened', 'happened', 'poor', 'interest', 'rate']",[]
7487,19345,26/01/2016,hope youre proud happened mum bad financial advice fee,1,Mortgage,11,"['hope', 'youre', 'proud', 'happened', 'mum', 'bad', 'financial', 'advice', 'fee']",[]
7509,19398,27/01/2016,high fee mum rising,1,Mortgage,66,"['high', 'fee', 'mum', 'rising']",[]
7526,19431,28/01/2016,high fee insecure additional charge long wait time,1,Mortgage,63,"['high', 'fee', 'insecure', 'additional', 'charge', 'long', 'wait', 'time']",[]
7564,19529,30/01/2016,bad financial advice bad financial advice bad financial advice limited service rude customer service bad financial advice,1,Mortgage,74,"['bad', 'financial', 'advice', 'bad', 'financial', 'advice', 'bad', 'financial', 'advice', 'limited', 'service', 'rude', 'customer', 'service', 'bad', 'financial', 'advice']",[]
7571,19550,31/01/2016,additional charge high fee insecure hope youre proud fee slow transaction,1,Mortgage,34,"['additional', 'charge', 'high', 'fee', 'insecure', 'hope', 'youre', 'proud', 'fee', 'slow', 'transaction']",[]
7572,19551,31/01/2016,great additional charge slow transaction limited service slow transaction bad financial advice additional charge,1,Mortgage,63,"['great', 'additional', 'charge', 'slow', 'transaction', 'limited', 'service', 'slow', 'transaction', 'bad', 'financial', 'advice', 'additional', 'charge']",[]
7581,19582,31/01/2016,unhelpful staff hope youre proud slow transaction long wait time hope youre proud rude customer service rising high fee,1,Mortgage,9,"['unhelpful', 'staff', 'hope', 'youre', 'proud', 'slow', 'transaction', 'long', 'wait', 'time', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'rising', 'high', 'fee']",[]
7594,19615,31/01/2016,hope youre proud insecure distressed slow transaction limited service mum unhelpful staff,1,Mortgage,71,"['hope', 'youre', 'proud', 'insecure', 'distressed', 'slow', 'transaction', 'limited', 'service', 'mum', 'unhelpful', 'staff']",[]
7595,19616,01/02/2016,slow transaction poor interest rate rising poor interest rate rising additional charge,1,Mortgage,55,"['slow', 'transaction', 'poor', 'interest', 'rate', 'rising', 'poor', 'interest', 'rate', 'rising', 'additional', 'charge']",[]
7599,19629,01/02/2016,terrible manager mum long wait time fee,1,Mortgage,39,"['terrible', 'manager', 'mum', 'long', 'wait', 'time', 'fee']",[]
7600,19630,01/02/2016,mum slow transaction poor interest rate rising happened high fee,1,Mortgage,63,"['mum', 'slow', 'transaction', 'poor', 'interest', 'rate', 'rising', 'happened', 'high', 'fee']",[]
7601,19631,01/02/2016,bad financial advice happened high fee bad financial advice limited service additional charge additional charge,1,Mortgage,8,"['bad', 'financial', 'advice', 'happened', 'high', 'fee', 'bad', 'financial', 'advice', 'limited', 'service', 'additional', 'charge', 'additional', 'charge']",[]
7610,19655,01/02/2016,terrible manager great long wait time fee happened mum terrible manager,1,Mortgage,8,"['terrible', 'manager', 'great', 'long', 'wait', 'time', 'fee', 'happened', 'mum', 'terrible', 'manager']",[]
7611,19656,01/02/2016,mum slow transaction rising hope youre proud unhelpful staff poor interest rate,1,Mortgage,71,"['mum', 'slow', 'transaction', 'rising', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'poor', 'interest', 'rate']",[]
7616,19675,01/02/2016,terrible manager additional charge mum terrible manager additional charge terrible manager long wait time,1,Mortgage,8,"['terrible', 'manager', 'additional', 'charge', 'mum', 'terrible', 'manager', 'additional', 'charge', 'terrible', 'manager', 'long', 'wait', 'time']",[]
7628,19696,02/02/2016,limited service fee terrible manager terrible manager,1,Mortgage,55,"['limited', 'service', 'fee', 'terrible', 'manager', 'terrible', 'manager']",[]
7642,19731,03/02/2016,rude customer service rising great mum,1,Mortgage,55,"['rude', 'customer', 'service', 'rising', 'great', 'mum']",[]
7660,19767,03/02/2016,happened happened mum happened hope youre proud,1,Mortgage,72,"['happened', 'happened', 'mum', 'happened', 'hope', 'youre', 'proud']",[]
7668,19795,04/02/2016,limited service distressed slow transaction rude customer service great mum additional charge limited service,1,Mortgage,21,"['limited', 'service', 'distressed', 'slow', 'transaction', 'rude', 'customer', 'service', 'great', 'mum', 'additional', 'charge', 'limited', 'service']",[]
7676,19819,04/02/2016,happened fee poor interest rate high fee hope youre proud distressed happened,1,Mortgage,9,"['happened', 'fee', 'poor', 'interest', 'rate', 'high', 'fee', 'hope', 'youre', 'proud', 'distressed', 'happened']",[]
7681,19838,04/02/2016,rude customer service distressed happened additional charge,1,Mortgage,11,"['rude', 'customer', 'service', 'distressed', 'happened', 'additional', 'charge']",[]
7687,19847,05/02/2016,terrible manager poor interest rate high fee,1,Mortgage,8,"['terrible', 'manager', 'poor', 'interest', 'rate', 'high', 'fee']",[]
7690,19862,05/02/2016,rude customer service hope youre proud unhelpful staff,1,Mortgage,39,"['rude', 'customer', 'service', 'hope', 'youre', 'proud', 'unhelpful', 'staff']",[]
7691,19863,05/02/2016,insecure poor interest rate additional charge rising mum,1,Mortgage,63,"['insecure', 'poor', 'interest', 'rate', 'additional', 'charge', 'rising', 'mum']",[]
7692,19864,05/02/2016,rising additional charge limited service rising great high fee,1,Mortgage,63,"['rising', 'additional', 'charge', 'limited', 'service', 'rising', 'great', 'high', 'fee']",[]
7711,19903,06/02/2016,limited service great long wait time happened bad financial advice poor interest rate happened,1,Mortgage,39,"['limited', 'service', 'great', 'long', 'wait', 'time', 'happened', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate', 'happened']",[]
7719,19924,06/02/2016,fee fee rising mum limited service terrible manager rude customer service terrible manager,1,Mortgage,8,"['fee', 'fee', 'rising', 'mum', 'limited', 'service', 'terrible', 'manager', 'rude', 'customer', 'service', 'terrible', 'manager']",[]
7732,19956,07/02/2016,poor interest rate bad financial advice mum slow transaction,1,Mortgage,55,"['poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'mum', 'slow', 'transaction']",[]
7733,19957,07/02/2016,terrible manager mum long wait time unhelpful staff mum bad financial advice fee,1,Mortgage,9,"['terrible', 'manager', 'mum', 'long', 'wait', 'time', 'unhelpful', 'staff', 'mum', 'bad', 'financial', 'advice', 'fee']",[]
7745,19986,07/02/2016,additional charge poor interest rate fee slow transaction,1,Mortgage,8,"['additional', 'charge', 'poor', 'interest', 'rate', 'fee', 'slow', 'transaction']",[]
7746,19987,07/02/2016,poor interest rate insecure additional charge insecure unhelpful staff hope youre proud,1,Mortgage,63,"['poor', 'interest', 'rate', 'insecure', 'additional', 'charge', 'insecure', 'unhelpful', 'staff', 'hope', 'youre', 'proud']",[]
7758,20017,08/02/2016,slow transaction terrible manager terrible manager terrible manager,1,Mortgage,71,"['slow', 'transaction', 'terrible', 'manager', 'terrible', 'manager', 'terrible', 'manager']",[]
7759,20018,08/02/2016,distressed rude customer service poor interest rate poor interest rate distressed terrible manager bad financial advice,1,Mortgage,66,"['distressed', 'rude', 'customer', 'service', 'poor', 'interest', 'rate', 'poor', 'interest', 'rate', 'distressed', 'terrible', 'manager', 'bad', 'financial', 'advice']",[]
7760,20019,08/02/2016,mum high fee hope youre proud limited service,1,Mortgage,55,"['mum', 'high', 'fee', 'hope', 'youre', 'proud', 'limited', 'service']",[]
7775,20059,09/02/2016,slow transaction high fee terrible manager additional charge,1,Mortgage,66,"['slow', 'transaction', 'high', 'fee', 'terrible', 'manager', 'additional', 'charge']",[]
